age;height_cm;weight_kg;overall;skill_moves;pace;shooting;passing;dribbling;defending;physic
26;183;70;68;2;67;56;65;66;64;72
27;181;77;68;2;59;27;43;43;70;70
27;177;76;68;3;66;51;67;72;39;64
26;177;74;68;3;66;63;68;70;53;60
27;177;75;68;2;77;55;66;67;65;69
27;169;68;68;3;74;68;63;72;27;55
27;191;85;68;2;54;55;38;40;68;79
26;187;72;68;3;85;67;62;72;32;65
26;183;75;68;2;78;67;58;69;27;62
27;178;72;68;3;78;67;65;68;64;74
26;173;72;68;3;75;63;68;71;46;62
27;173;65;68;3;71;61;67;70;35;55
26;184;80;68;2;69;63;63;63;65;77
27;170;66;68;3;66;67;69;70;38;49
26;178;67;68;3;88;57;63;71;29;55
27;183;85;68;2;69;38;45;48;69;76
27;178;76;68;3;81;68;62;68;32;65
27;181;71;68;3;86;68;62;71;30;58
26;175;70;68;3;85;62;58;72;33;57
24;175;69;68;3;78;56;67;74;61;61
23;175;67;68;3;84;53;61;73;53;61
26;183;86;68;3;77;66;58;68;28;73
27;185;68;68;3;91;57;52;78;30;60
27;178;67;68;2;64;65;64;68;42;72
26;178;68;68;3;85;63;60;73;26;64
27;179;73;68;2;65;53;60;61;69;71
26;179;80;68;2;66;38;65;66;64;72
27;183;87;68;2;47;30;38;43;69;73
27;169;73;68;3;67;70;56;64;31;62
26;188;82;68;2;69;41;47;43;68;71
26;174;67;68;3;82;48;56;71;65;53
32;181;82;68;2;71;59;66;66;71;73
33;186;83;68;2;47;42;49;50;69;77
33;178;73;68;2;60;47;63;64;67;72
38;176;80;68;3;54;51;67;55;70;66
34;180;77;68;3;38;67;73;69;53;57
34;180;77;68;2;54;46;60;57;71;67
38;185;82;68;3;47;69;59;64;36;59
34;176;76;68;2;61;58;62;65;66;65
34;178;71;68;2;48;33;41;49;68;70
30;175;73;68;2;75;63;66;67;52;62
32;173;78;68;2;70;39;63;63;66;80
35;183;72;68;3;53;70;69;52;68;75
37;180;76;68;2;51;58;67;65;64;76
35;183;77;68;2;46;38;52;52;68;72
31;178;66;68;2;73;50;61;63;69;66
32;181;76;68;2;33;32;44;43;69;73
34;173;72;68;3;62;49;67;67;66;69
29;185;87;68;2;64;67;51;54;30;73
32;176;74;68;3;68;62;67;68;64;68
32;180;84;68;2;63;65;68;65;64;80
33;178;72;68;2;60;59;69;64;65;63
30;183;81;68;4;84;64;48;70;35;73
33;178;75;68;3;60;61;69;71;47;52
30;181;74;68;2;71;70;69;70;41;76
33;180;71;68;3;65;65;73;69;34;55
33;178;69;68;2;63;50;64;61;69;71
32;183;83;68;2;49;70;60;63;38;80
33;188;82;68;2;31;25;53;52;68;75
33;187;72;68;2;54;34;49;53;68;75
32;178;75;68;2;68;53;58;62;68;74
32;186;77;68;2;51;68;57;64;33;79
33;180;82;68;3;34;67;76;71;60;59
33;172;69;68;3;70;63;67;71;46;65
34;179;77;68;3;64;68;68;67;47;68
32;182;80;68;2;61;68;65;62;66;79
34;182;79;68;2;54;46;49;46;69;69
33;177;64;68;3;62;64;52;68;35;64
34;188;83;68;2;50;46;50;45;69;76
34;191;78;68;4;72;67;60;68;37;72
29;184;80;68;3;76;60;67;64;62;83
31;178;76;68;3;67;66;51;70;30;59
30;187;81;68;2;66;34;32;45;68;78
30;173;69;68;3;84;51;66;73;65;73
30;177;72;68;3;62;53;71;71;59;72
32;182;76;68;3;76;66;43;57;29;66
33;186;74;68;3;69;66;71;64;66;66
30;188;79;68;2;41;55;53;55;68;71
32;184;80;68;3;60;70;57;63;39;68
32;174;65;68;3;81;64;65;70;28;54
36;184;77;68;2;44;37;37;38;72;61
29;188;83;68;2;64;66;63;63;64;82
33;189;80;68;2;64;39;45;53;67;74
30;183;76;68;2;76;51;66;65;68;74
30;188;79;68;2;69;31;48;50;69;73
34;190;80;68;2;35;45;48;51;70;69
32;182;81;68;3;68;68;59;65;30;68
27;177;70;68;3;76;56;62;66;67;73
33;174;77;68;3;64;68;68;68;51;67
33;170;72;68;2;66;64;69;66;65;74
34;173;70;68;3;75;67;66;68;40;67
28;169;68;68;3;75;63;62;74;35;63
30;185;89;68;2;63;68;47;59;32;82
32;178;66;68;3;71;62;65;71;33;60
31;178;71;68;2;57;70;70;65;57;71
32;175;69;68;3;52;64;70;72;37;58
33;172;74;68;3;51;55;63;63;60;77
29;180;83;68;2;52;37;46;35;68;78
29;167;64;68;3;78;62;66;69;45;53
31;175;70;68;3;63;53;63;63;69;69
32;176;72;68;2;69;58;68;70;68;64
34;181;79;68;4;59;67;68;64;52;71
31;184;82;68;3;77;67;68;71;55;74
36;177;72;68;2;34;56;66;63;64;73
30;177;68;68;4;65;68;69;70;24;42
32;180;80;68;2;58;69;55;61;28;78
30;187;84;68;2;50;37;42;40;70;73
32;179;78;68;3;51;68;70;72;43;72
31;184;80;68;2;66;49;57;58;68;75
33;184;78;68;2;44;37;56;51;70;70
32;178;78;68;2;67;45;56;46;68;62
31;184;78;68;4;54;71;58;64;29;61
30;177;73;68;2;74;43;62;68;65;76
34;182;77;68;2;55;63;75;59;50;68
34;185;80;68;2;58;46;39;48;68;87
32;170;64;68;3;63;54;67;62;57;71
35;179;73;68;3;50;63;70;65;60;60
30;185;74;68;2;69;27;50;45;68;72
30;188;91;68;3;48;72;60;59;33;75
32;180;72;68;3;69;60;64;67;63;70
31;182;75;68;3;60;60;70;68;30;67
30;184;76;68;2;77;53;65;64;65;77
28;186;89;68;2;67;52;56;61;66;76
28;180;75;68;3;75;62;64;70;31;61
29;184;76;68;2;76;58;64;69;64;72
28;185;77;68;2;62;56;51;58;61;85
32;185;86;68;2;71;68;56;62;34;82
30;183;72;68;2;71;64;68;67;65;80
33;174;72;68;2;80;52;64;70;68;63
33;177;72;68;3;52;66;73;63;43;57
30;181;74;68;2;55;33;51;44;69;74
30;178;78;68;2;78;68;56;65;36;73
28;174;62;68;2;77;67;62;74;55;60
29;187;80;68;2;60;31;49;49;67;73
30;173;78;68;3;75;67;62;70;42;69
27;191;82;68;2;53;36;47;42;68;74
28;186;76;68;3;69;65;51;67;40;77
34;175;67;68;2;75;63;71;70;66;71
35;165;64;68;4;82;60;63;76;34;54
30;180;75;68;3;75;63;66;68;66;74
31;184;73;68;2;61;43;47;50;69;67
36;180;78;68;2;70;66;60;68;31;70
30;165;60;68;2;83;51;61;69;67;58
28;173;71;68;3;74;68;61;69;54;76
31;178;75;68;2;67;55;69;67;66;71
33;186;78;68;2;65;32;53;56;68;71
28;189;74;68;2;64;45;57;54;66;71
31;185;84;68;3;53;70;59;65;34;64
28;180;80;68;2;72;50;65;66;65;71
32;185;81;68;2;73;49;59;63;68;73
28;184;78;68;2;53;55;69;66;64;71
29;190;93;68;2;45;41;57;46;66;81
31;184;78;68;3;58;71;60;67;40;65
28;190;83;68;2;45;29;46;47;70;70
31;170;68;68;3;77;60;67;67;52;65
28;182;79;68;2;67;46;69;66;66;71
30;187;87;68;2;45;35;37;33;68;78
31;185;82;68;2;38;65;67;63;60;75
30;189;77;68;2;49;40;42;40;69;75
32;172;72;68;3;69;67;69;72;51;67
29;186;82;68;2;61;45;56;57;68;77
28;183;80;68;2;66;72;61;64;35;72
28;175;75;68;3;69;65;58;69;34;64
32;180;82;68;2;53;67;60;63;36;71
27;192;82;68;3;69;67;66;69;49;79
32;183;81;68;2;73;52;61;67;65;71
30;180;76;68;3;68;67;69;64;38;66
30;175;73;68;2;62;69;67;65;65;72
29;182;77;68;2;84;43;64;67;66;74
30;183;77;68;3;62;67;68;67;52;69
29;184;79;68;2;56;68;58;61;33;71
28;188;76;68;3;59;69;50;63;30;77
30;185;79;68;2;71;62;58;63;64;77
30;182;72;68;2;73;38;55;63;70;69
33;194;83;68;2;64;50;51;59;69;73
33;174;78;68;2;79;58;63;71;66;69
28;174;75;68;2;77;58;65;68;42;51
34;165;67;68;2;75;67;70;72;68;58
30;186;79;68;3;67;36;65;62;66;74
31;190;89;68;2;40;36;56;48;70;79
30;183;70;68;3;65;67;68;68;42;65
28;188;83;68;2;54;58;69;62;60;73
28;183;73;68;2;59;35;42;41;69;72
32;178;75;68;3;70;70;64;68;38;66
31;182;78;68;2;68;58;60;61;68;73
30;185;81;68;2;52;38;56;54;67;76
28;192;85;68;2;66;69;52;62;28;64
32;184;84;68;2;53;70;58;60;35;78
28;174;74;68;2;77;43;56;58;68;76
28;178;72;68;3;80;67;54;69;30;69
29;172;71;68;2;76;53;68;68;66;71
30;175;72;68;2;77;46;52;58;65;79
30;183;76;68;3;66;67;57;72;35;71
27;170;78;68;3;86;50;62;71;66;57
30;177;76;68;2;53;47;59;58;66;70
30;180;74;68;2;76;47;66;68;65;71
29;186;82;68;2;57;28;46;45;68;72
28;185;77;68;2;61;62;60;61;64;83
31;171;70;68;3;77;63;63;71;26;50
28;174;71;68;3;68;65;68;70;39;57
28;184;83;68;3;64;68;61;67;33;72
28;167;69;68;3;75;62;67;70;37;58
28;168;60;68;3;72;67;69;74;56;69
30;178;75;68;2;81;45;60;66;67;72
32;183;75;68;3;65;66;68;68;33;60
29;178;71;68;2;59;59;67;70;71;66
32;180;85;68;2;68;42;51;45;64;81
34;170;71;68;3;64;59;71;67;63;67
29;181;84;68;3;88;67;60;65;28;71
29;183;83;68;2;60;39;57;52;67;74
31;182;80;68;3;73;69;72;64;33;66
31;183;76;68;2;58;41;38;39;67;74
29;185;80;68;2;54;64;67;67;62;74
28;191;74;68;3;69;61;69;70;51;66
32;184;83;68;2;64;70;59;64;31;68
28;186;83;68;2;65;36;44;44;69;77
29;169;71;68;4;80;63;65;72;61;72
29;172;66;68;2;69;66;62;65;67;65
28;178;78;68;2;64;58;65;61;69;77
27;183;80;68;2;58;47;55;51;67;78
28;176;72;68;2;79;48;64;63;64;76
27;185;83;68;2;63;44;50;58;66;75
29;186;82;68;2;52;46;47;44;65;82
29;183;80;68;2;58;51;64;62;67;74
28;184;87;68;2;33;36;43;39;71;67
30;187;81;68;3;64;36;72;63;67;67
27;192;83;68;2;57;48;60;62;70;77
28;191;83;68;2;66;52;72;65;71;75
27;183;78;68;2;57;70;43;61;31;72
33;178;64;68;2;69;54;62;59;67;69
28;186;79;68;4;57;68;68;73;28;60
29;182;80;68;2;75;61;64;65;68;72
28;175;70;68;3;76;55;68;71;65;66
31;176;72;68;2;67;67;56;63;35;75
30;183;77;68;2;68;60;56;62;70;70
31;171;65;68;3;79;66;64;69;29;55
27;185;70;68;2;64;60;66;65;65;73
31;182;74;68;2;55;52;65;67;65;72
30;176;75;68;3;79;68;60;68;28;58
28;180;70;68;2;74;50;60;64;67;75
28;188;83;68;2;52;24;43;37;71;71
30;187;85;68;2;42;36;51;50;68;75
28;182;72;68;2;72;58;68;69;36;67
31;188;84;68;2;52;37;44;50;69;70
33;175;69;68;3;48;68;68;70;40;62
30;183;79;68;2;61;51;58;59;69;69
28;190;90;68;2;55;67;46;58;32;73
31;176;70;68;3;81;59;62;70;36;65
27;172;72;68;4;86;59;60;74;27;65
29;175;73;68;3;75;69;65;71;29;69
29;184;73;68;4;80;64;63;76;30;58
30;180;73;68;2;67;28;55;54;70;71
29;178;73;68;2;84;54;57;64;67;75
33;186;90;68;2;72;44;47;50;65;82
29;179;78;68;3;93;64;58;71;46;77
29;180;81;68;2;63;58;62;59;67;74
27;172;65;68;3;75;61;63;66;67;73
27;182;76;68;2;76;61;68;63;64;72
29;183;76;68;2;54;57;62;64;68;72
34;186;78;68;2;45;39;50;46;66;77
31;188;88;68;2;46;30;43;41;68;83
28;185;70;68;2;67;57;71;62;61;71
28;190;90;68;2;51;48;55;54;66;79
28;184;81;68;2;72;28;46;47;68;77
31;177;75;68;2;66;46;60;57;68;75
28;183;74;68;3;70;67;66;70;38;70
29;181;80;68;2;64;54;68;67;66;72
26;183;77;68;3;76;67;64;69;54;70
29;180;79;68;2;66;45;60;64;68;73
30;187;80;68;2;49;32;41;39;69;74
29;182;75;68;2;69;40;58;62;69;73
28;178;73;68;3;62;70;43;68;29;67
28;188;76;68;2;84;44;61;69;57;60
28;184;86;68;3;59;51;59;54;68;72
24;180;74;68;2;67;34;57;60;69;64
32;181;76;68;2;60;29;45;42;69;69
28;178;77;68;2;67;48;61;66;70;73
28;173;78;68;3;74;70;51;67;32;68
30;179;75;68;2;80;58;64;68;65;70
30;179;75;68;2;67;56;52;49;67;78
31;180;80;68;2;57;35;55;51;66;76
29;193;88;68;3;35;70;50;54;32;71
28;196;88;68;4;66;68;51;61;33;64
28;185;75;68;2;64;49;61;65;68;75
29;167;70;68;3;78;68;65;73;55;55
28;172;68;68;3;75;59;61;69;64;74
28;170;60;68;2;80;64;71;75;43;49
27;176;75;68;2;81;67;59;71;32;57
34;176;72;68;3;71;67;69;68;62;65
28;174;71;68;3;70;67;67;73;37;51
28;188;87;68;2;51;39;45;46;68;80
30;177;71;68;2;71;49;63;59;67;67
33;181;81;68;2;62;34;36;38;71;77
28;170;64;68;3;87;68;61;70;28;58
28;177;72;68;3;88;60;60;68;66;68
29;179;82;68;2;52;44;57;63;70;70
25;172;70;68;4;75;64;63;74;37;55
28;169;58;68;2;87;39;51;68;67;61
30;170;72;68;2;83;49;63;67;64;62
33;170;74;68;3;74;70;54;66;29;55
29;179;86;68;2;57;30;44;45;68;72
28;172;72;68;3;90;59;59;73;27;76
31;175;73;68;3;85;71;60;73;26;65
28;186;80;68;2;68;42;57;63;69;79
29;184;82;68;3;77;66;65;69;39;68
28;178;78;68;2;68;67;54;70;29;55
32;184;75;68;2;53;70;45;66;29;71
28;184;84;68;2;54;39;49;47;66;79
18;174;68;67;4;79;58;66;73;26;48
18;178;71;67;3;90;62;55;76;28;57
17;167;58;67;3;77;55;64;76;25;36
19;178;76;67;2;82;67;65;73;53;64
19;179;70;67;3;72;52;65;70;33;57
19;185;84;67;2;68;57;65;64;67;70
19;180;75;67;2;77;48;63;65;66;66
18;185;85;67;3;67;56;66;72;56;70
18;179;66;67;3;73;48;69;74;51;51
20;189;83;67;2;66;27;45;53;67;71
19;188;78;67;2;57;38;43;44;71;70
17;180;70;67;2;71;54;55;60;68;65
20;192;83;67;4;85;61;55;71;31;77
19;172;70;67;3;78;65;59;70;25;47
20;179;79;67;2;77;45;64;63;66;74
18;174;71;67;4;82;55;61;75;29;40
21;181;74;67;2;78;67;53;71;28;53
19;180;70;67;3;71;63;69;69;49;64
20;179;72;67;3;75;68;45;61;28;58
19;182;70;67;2;71;34;60;66;68;67
19;170;64;67;3;79;56;60;74;39;58
18;175;71;67;3;77;67;57;73;27;69
20;173;66;67;3;82;63;61;70;28;61
21;169;65;67;2;82;59;65;71;27;50
20;180;83;67;3;81;69;56;70;29;55
20;181;62;67;3;76;57;67;68;38;45
20;185;78;67;3;72;59;68;65;54;66
20;168;67;67;3;81;61;63;78;27;52
19;167;59;67;3;94;65;59;70;39;66
19;183;75;67;2;81;43;58;60;62;82
20;179;66;67;3;79;64;58;75;27;46
18;184;80;67;2;68;45;53;59;69;70
19;181;78;67;2;76;46;64;69;71;75
20;194;84;67;2;53;33;48;40;70;69
22;185;82;67;2;62;34;50;59;66;71
22;175;67;67;3;82;67;63;72;28;45
21;173;73;67;3;68;57;64;76;34;51
18;170;66;67;3;84;57;58;71;40;55
21;191;80;67;4;71;58;60;68;62;79
20;171;67;67;2;76;51;65;68;65;67
19;177;70;67;3;73;62;66;74;35;58
20;182;70;67;2;76;47;56;66;64;73
18;173;75;67;2;77;52;61;65;65;71
20;171;68;67;3;82;56;59;71;25;47
18;170;64;67;3;78;61;62;71;44;48
19;175;64;67;4;74;51;64;73;36;50
21;181;73;67;3;74;69;70;75;46;77
22;175;72;67;3;76;60;68;73;56;67
22;184;80;67;2;78;48;60;64;64;72
22;181;73;67;2;67;62;63;68;57;56
22;183;63;67;2;64;58;63;63;66;66
21;189;78;67;2;77;66;64;70;40;67
21;178;70;67;4;78;63;58;80;27;48
21;191;80;67;2;73;45;56;65;66;78
19;177;66;67;2;81;57;63;72;34;51
23;168;70;67;3;89;64;62;76;27;54
19;181;73;67;2;60;46;70;62;59;61
20;181;74;67;2;86;32;57;66;67;68
20;179;72;67;4;89;62;54;72;28;62
21;183;78;67;3;80;59;53;68;29;61
19;176;73;67;2;72;57;62;64;61;75
20;176;64;67;2;74;37;66;66;64;56
19;175;65;67;3;87;60;59;70;59;56
22;177;74;67;3;79;43;62;70;27;57
19;172;64;67;2;78;57;59;74;59;74
20;188;75;67;2;69;65;40;62;30;61
19;170;71;67;4;87;65;61;71;27;44
24;182;71;67;3;78;65;56;71;29;60
22;180;74;67;3;66;65;57;69;30;53
23;191;85;67;4;73;69;61;65;34;69
23;176;79;67;4;91;65;57;71;28;75
23;180;80;67;3;68;51;69;73;63;70
22;177;70;67;3;78;54;63;69;62;73
22;188;80;67;3;76;66;49;69;30;63
22;176;79;67;2;74;47;62;67;67;70
23;188;84;67;2;67;33;52;44;70;75
24;186;80;67;3;79;64;61;69;32;67
22;177;72;67;2;83;54;59;69;66;62
22;191;76;67;2;64;32;50;40;67;74
21;180;72;67;3;79;60;68;71;47;57
22;177;73;67;4;93;61;55;74;52;73
20;186;84;67;3;77;44;62;67;64;76
23;188;84;67;2;58;28;45;44;68;69
21;183;69;67;2;78;70;58;69;34;62
21;183;70;67;3;75;65;64;72;32;58
20;175;70;67;3;71;58;66;73;27;50
23;181;78;67;2;76;50;53;51;70;73
21;178;72;67;3;68;61;69;72;60;64
20;184;76;67;2;71;50;65;69;64;64
21;170;69;67;2;80;59;63;73;27;50
23;185;75;67;2;69;35;54;62;65;66
20;170;67;67;4;81;62;64;70;27;70
21;184;81;67;2;58;43;54;49;68;71
23;184;74;67;3;79;68;45;70;29;48
20;168;69;67;2;82;68;54;72;27;47
22;194;88;67;3;50;70;34;53;29;74
20;173;63;67;2;79;36;56;64;65;59
24;186;76;67;2;65;34;48;44;66;76
23;185;79;67;2;68;51;58;54;69;72
22;180;74;67;3;91;62;58;73;29;57
24;180;70;67;2;64;47;52;54;69;69
22;175;66;67;3;72;56;66;68;64;73
23;194;78;67;2;58;52;62;58;65;74
24;183;75;67;2;68;58;66;60;61;73
22;176;81;67;3;70;55;62;67;64;81
23;190;84;67;3;73;68;63;70;33;69
22;184;78;67;3;80;67;62;70;28;71
22;193;76;67;2;54;32;44;38;66;74
23;185;83;67;2;66;29;48;56;68;71
23;186;81;67;2;56;45;40;41;67;73
23;175;71;67;2;85;48;59;69;66;67
24;185;75;67;2;65;39;44;43;68;77
21;175;70;67;4;82;64;63;71;32;56
21;181;69;67;4;77;55;57;72;34;57
22;192;88;67;2;59;32;47;58;68;71
23;191;81;67;2;82;34;54;41;66;77
22;172;72;67;3;74;64;66;70;30;65
21;192;88;67;2;36;44;51;44;68;74
21;187;84;67;2;80;35;47;48;65;79
24;188;75;67;3;76;61;64;74;36;72
24;178;71;67;3;89;66;55;68;31;55
22;177;75;67;2;69;69;56;67;32;61
22;186;85;67;3;71;66;56;64;28;66
21;193;80;67;2;52;32;48;43;68;75
23;177;74;67;2;81;64;54;71;29;59
23;186;81;67;2;72;29;54;61;64;75
24;171;70;67;3;76;68;58;69;30;58
21;179;66;67;3;79;53;61;62;66;59
21;176;77;67;2;91;53;60;68;28;62
22;163;60;67;4;74;56;69;72;25;37
20;176;72;67;2;78;61;63;67;59;65
21;185;85;67;2;52;33;35;37;66;77
24;182;75;67;2;68;30;48;43;69;71
23;179;74;67;2;74;68;66;66;56;66
25;170;67;67;2;83;68;49;67;32;63
24;172;67;67;4;79;64;66;79;35;54
25;185;78;67;2;63;70;55;62;29;70
23;192;87;67;3;49;67;54;60;30;77
23;180;76;67;3;67;62;71;66;55;65
23;172;72;67;4;82;61;62;72;33;54
24;191;87;67;3;67;66;52;63;33;67
23;171;66;67;3;87;54;61;69;61;75
23;187;84;67;3;74;42;46;50;66;73
23;173;65;67;2;71;40;63;67;67;71
24;185;78;67;3;74;69;61;68;31;67
22;187;80;67;2;70;30;54;54;65;77
24;183;73;67;2;66;58;67;68;59;68
23;180;74;67;2;75;48;61;63;67;68
25;173;69;67;2;82;50;60;64;64;79
21;182;72;67;3;83;58;65;68;63;73
25;178;69;67;2;80;47;63;66;60;62
23;178;70;67;2;70;50;60;60;68;69
22;176;79;67;4;73;64;57;73;35;72
22;185;68;67;3;71;64;60;68;32;65
22;180;80;67;2;65;49;57;60;65;80
25;186;75;67;2;64;28;58;51;68;62
24;170;65;67;2;86;41;52;62;63;64
22;182;76;67;2;71;31;65;55;63;70
23;184;80;67;2;74;49;59;65;65;84
21;173;61;67;4;93;51;56;72;26;45
22;178;65;67;2;73;70;63;69;42;66
24;177;75;67;3;84;64;63;71;68;61
24;184;80;67;2;89;46;55;65;62;74
21;189;83;67;3;68;67;56;66;31;66
23;173;72;67;2;80;63;66;72;61;69
22;175;74;67;2;81;53;59;65;65;73
20;177;75;67;2;74;51;63;68;61;73
25;187;81;67;3;55;67;68;67;39;67
24;169;66;67;2;68;59;67;66;64;59
21;192;82;67;2;66;67;52;62;28;64
23;180;75;67;2;58;42;65;63;67;69
23;188;78;67;2;68;36;43;54;67;69
25;183;72;67;3;77;59;65;68;51;71
22;176;66;67;2;82;57;64;68;56;69
22;169;69;67;4;88;64;62;76;35;54
24;181;78;67;2;74;65;49;65;29;79
25;170;69;67;3;68;62;69;67;37;53
23;172;72;67;4;72;60;63;74;45;53
23;183;75;67;3;75;64;60;69;30;58
22;189;84;67;2;58;33;42;37;65;83
22;187;80;67;2;73;69;45;65;27;68
22;175;70;67;4;57;66;67;70;45;57
27;188;85;67;2;55;35;42;43;66;77
26;177;73;67;4;73;57;62;73;45;60
25;175;65;67;3;81;57;62;70;37;67
26;175;77;67;2;75;31;61;68;67;74
25;180;75;67;3;79;66;55;67;29;63
26;182;75;67;2;74;59;63;67;61;69
25;182;77;67;2;76;47;65;67;66;74
26;174;71;67;3;90;55;60;69;54;72
25;171;65;67;4;87;62;66;77;29;56
23;181;72;67;4;84;62;59;74;32;64
24;184;75;67;3;71;59;66;68;54;66
23;172;68;67;3;76;67;64;70;31;56
19;175;65;67;3;89;60;58;71;32;61
25;190;82;67;3;70;62;66;66;57;77
26;186;84;67;2;68;31;43;43;67;76
24;184;77;67;3;68;64;65;70;59;65
22;187;77;67;3;73;70;70;70;63;77
22;184;80;67;2;62;38;59;53;67;70
25;189;83;67;2;74;37;56;47;65;75
24;181;75;67;2;85;65;63;65;64;67
22;185;88;67;2;70;37;48;53;65;74
24;175;65;67;2;70;60;70;65;54;71
23;196;83;67;2;75;66;61;69;30;62
21;180;72;67;2;59;58;67;66;61;64
23;188;90;67;3;69;69;44;56;30;80
25;178;72;67;2;68;65;66;62;48;65
22;189;83;67;2;68;66;56;63;29;71
26;173;67;67;3;84;42;61;69;64;68
23;172;70;67;3;81;64;62;69;33;59
27;171;70;67;3;82;61;62;71;54;66
23;173;79;67;2;78;30;53;63;64;73
25;183;79;67;2;77;33;37;49;65;78
24;175;70;67;3;78;51;63;64;34;48
24;176;77;67;2;68;50;61;67;69;74
24;177;69;67;3;77;66;66;65;29;53
23;189;82;67;2;72;63;41;58;30;65
24;167;68;67;4;76;64;66;75;32;36
24;169;63;67;3;91;50;55;73;26;48
21;185;68;67;2;73;43;62;67;66;71
23;180;76;67;2;83;55;64;69;42;59
24;172;67;67;3;79;63;56;74;33;53
22;182;76;67;2;82;67;47;68;29;64
23;186;77;67;2;72;59;58;64;68;69
24;170;75;67;2;78;51;68;68;43;61
24;179;74;67;2;75;31;55;67;70;58
27;180;76;67;2;70;60;69;66;62;77
24;177;74;67;2;82;55;65;67;64;67
22;182;80;67;3;61;66;42;64;30;55
23;174;69;67;2;87;63;63;68;39;68
27;183;82;67;2;77;50;55;53;67;80
26;185;75;67;2;67;58;63;66;58;77
26;180;78;67;3;82;60;65;64;60;77
27;175;68;67;2;65;54;61;67;64;69
27;175;68;67;2;88;45;57;65;63;76
25;175;71;67;2;73;50;61;64;68;69
25;188;84;67;3;65;61;69;68;56;73
24;190;89;67;3;72;65;52;66;35;77
26;185;82;67;3;64;66;48;61;30;72
23;186;78;67;3;90;64;52;68;29;59
26;176;65;67;3;92;58;60;75;29;58
27;189;78;67;2;59;35;43;51;67;71
24;180;75;67;3;69;66;61;69;42;66
25;180;78;67;2;61;53;68;67;63;69
26;182;73;67;4;74;58;63;71;40;66
25;173;66;67;3;81;65;63;70;56;53
26;178;68;67;2;83;50;61;68;62;73
22;181;79;67;3;67;64;66;66;65;74
26;183;76;67;3;77;62;53;63;35;72
25;184;80;67;2;78;51;50;58;65;76
27;186;80;67;2;68;27;53;54;69;75
26;194;82;67;2;32;45;54;45;65;78
27;187;78;67;3;66;57;69;67;49;67
24;188;77;67;2;69;29;48;49;68;72
22;189;81;67;2;53;65;61;66;29;67
24;179;73;67;2;68;63;65;72;28;56
25;183;76;67;2;71;58;61;63;61;81
26;192;83;67;2;47;49;56;53;69;70
27;198;95;67;2;50;46;39;35;66;81
25;180;72;67;3;68;66;52;67;30;62
24;172;63;67;3;79;61;63;69;36;56
23;174;63;67;3;83;61;63;71;35;52
25;177;75;67;3;73;58;62;74;33;54
22;185;82;67;3;91;64;34;69;28;76
25;183;78;67;2;79;40;59;67;67;67
22;166;64;67;3;89;58;59;71;28;49
26;173;64;67;3;76;54;67;68;46;66
23;176;71;67;3;86;59;60;70;25;64
21;177;73;67;2;72;55;59;64;67;66
23;175;64;67;3;80;60;63;71;36;65
24;190;88;67;2;61;32;49;50;66;74
24;178;68;67;3;75;69;52;64;28;62
24;170;64;67;2;78;64;63;70;32;55
27;175;73;67;2;79;66;57;69;29;72
23;188;80;67;2;72;33;38;44;70;69
24;190;78;67;2;66;29;54;59;68;71
22;178;78;67;2;73;30;53;68;67;65
27;185;91;67;2;69;66;57;64;27;73
27;179;72;67;3;69;66;58;68;34;68
26;188;83;67;2;72;57;66;65;65;74
25;180;74;67;2;74;69;63;69;33;71
25;175;72;67;4;84;66;61;68;31;71
27;180;79;67;2;78;59;63;68;64;72
25;188;72;67;2;64;37;43;50;70;72
25;188;73;67;2;67;29;52;53;67;70
24;177;77;67;3;77;53;60;64;64;79
25;183;75;67;2;70;66;64;66;59;79
23;175;62;67;2;62;62;67;70;53;59
24;171;67;67;2;78;52;63;69;26;53
25;184;83;67;3;77;68;59;69;37;73
25;178;68;67;4;74;61;64;69;28;57
26;177;58;67;3;72;65;59;71;30;59
25;183;73;67;3;76;52;57;67;65;73
26;173;70;67;3;83;67;62;71;34;62
25;186;75;67;2;67;47;57;53;67;73
24;175;65;67;3;80;56;63;68;42;48
25;186;80;67;2;66;49;57;58;66;72
25;175;68;67;2;67;37;54;54;68;73
26;178;70;67;3;74;61;65;67;63;74
25;175;62;67;3;75;56;63;74;31;37
25;178;70;67;3;87;58;63;68;65;65
25;177;70;67;2;68;61;65;68;63;76
24;180;73;67;2;78;51;63;65;65;72
25;181;77;67;2;66;32;57;62;68;72
24;183;76;67;4;84;62;63;69;34;57
25;171;73;67;3;75;55;65;68;57;72
27;178;73;67;3;82;68;59;70;26;59
25;188;82;67;2;91;37;44;51;67;77
23;183;77;67;2;70;39;55;57;67;64
24;173;64;67;4;86;59;58;75;30;43
25;185;83;67;2;80;59;64;67;64;77
26;185;72;67;3;88;65;60;65;32;63
23;189;75;67;2;79;61;63;68;66;68
24;189;85;67;2;68;48;60;59;67;72
26;173;68;67;2;75;44;63;65;68;56
26;179;71;67;2;72;60;64;67;63;72
22;173;70;67;3;87;61;58;71;34;57
26;173;73;67;2;74;54;64;60;67;71
23;180;74;67;2;69;43;56;55;67;69
23;180;73;67;2;71;37;57;64;66;67
25;190;81;67;2;77;62;64;65;38;75
25;188;84;67;2;64;68;56;59;34;77
27;189;85;67;2;53;63;43;53;37;80
20;177;70;67;2;80;54;61;64;65;66
25;189;83;67;2;65;62;62;64;68;69
